latitude,longitude,food,sports,healthcare,interconnectivity,education
1.427778,103.772758,0.030664395,0.045454545,0.5,0.5,0.333333333
1.424971,103.8465798,0.059625213,0.045454545,0.5,0.5,0.333333333
1.3891417,103.8785598,0.044293015,0.378787879,0.5,0.5,0.541666667
1.3895639,103.8786562,0.046678024,0.378787879,0.5,0.5,0.541666667
1.3640848,103.8536456,0.176149915,0.439393939,0.5,0.5,0.833333333
1.3300765,103.9297163,0.23407155,0.318181818,0.5,0.5,0.791666667
1.3635418,103.745978,0.04088586,0.121212121,0.5,0.5,0.666666667
1.3116203,103.7715967,0.157410562,0.303030303,0.5,0.5,0.416666667
1.3821816,103.7422669,0.065417376,0.060606061,0.5,0.5,0.5
1.318283,103.8982301,0.260988075,0.166666667,0.5,0.5,0.5
1.375043,103.8959572,0.10153322,0.151515152,0.5,0.5,0.625
1.3528118,103.7261563,0.100511073,0.045454545,0.5,0.5,0.666666667
1.3201012,103.7472453,0.019761499,0.075757576,0.5,0.5,0.375
1.3722523,103.9563124,0.100511073,0.136363636,0.5,0.5,0.375
1.3828293,103.7691523,0.11516184,0.136363636,0.5,0.5,0.416666667
1.3487291,103.8744073,0.119931857,0.727272727,0.5,0.5,0.708333333
1.4516413,103.8179582,0.07802385,0.03030303,0.5,0.5,0.208333333
1.3598054,103.946259,0.120272572,0.060606061,0.5,0.5,0.583333333
1.4280521,103.7733847,0.058262351,0.03030303,0.5,0.5,0.333333333
1.3902473,103.8799924,0.042248722,0.348484848,0.5,0.5,0.541666667
1.3900331,103.8796244,0.042589438,0.378787879,0.5,0.5,0.541666667
1.3645244,103.8536456,0.188756388,0.409090909,0.5,0.5,0.833333333
1.3296991,103.9301471,0.262010221,0.333333333,0.5,0.5,0.791666667
1.3631707,103.7467927,0.04088586,0.121212121,0.5,0.5,0.625
1.3109617,103.7715967,0.157069847,0.272727273,0.5,0.5,0.416666667
1.3827671,103.7424479,0.065417376,0.060606061,0.5,0.5,0.5
1.3181507,103.8978602,0.260647359,0.181818182,0.5,0.5,0.5
1.3752595,103.8965009,0.097103918,0.181818182,0.5,0.5,0.666666667
1.3528734,103.7250024,0.097444634,0.045454545,0.5,0.5,0.583333333
1.320736,103.7482636,0.024531516,0.090909091,0.5,0.5,0.416666667
1.3718465,103.9562535,0.100511073,0.136363636,0.5,0.5,0.375
1.383343,103.7690618,0.112776831,0.136363636,0.5,0.5,0.416666667
1.3499742,103.8746638,0.116524702,0.696969697,0.5,0.5,0.708333333
1.4516379,103.8185015,0.069165247,0.045454545,0.5,0.5,0.25
1.3593618,103.9469842,0.129812606,0.060606061,0.5,0.5,0.583333333
1.4280568,103.7739506,0.058262351,0.03030303,0.5,0.5,0.333333333
1.4246239,103.8457337,0.066780239,0.045454545,0.5,0.5,0.333333333
1.3895117,103.8795619,0.050425894,0.378787879,0.5,0.5,0.541666667
1.389669,103.8801605,0.050425894,0.348484848,0.5,0.5,0.583333333
1.389669,103.8801605,0.050425894,0.348484848,0.5,0.5,0.583333333
1.3644426,103.855095,0.174105622,0.454545455,0.5,0.5,0.833333333
1.3284617,103.9306227,0.267120954,0.333333333,0.5,0.5,0.791666667
1.3631754,103.745978,0.040545145,0.121212121,0.5,0.5,0.666666667
1.4518368,103.818977,0.066780239,0.045454545,0.5,0.5,0.208333333
1.3832841,103.7418143,0.066439523,0.060606061,0.5,0.5,0.5
1.3103778,103.7713251,0.158091993,0.272727273,0.5,0.5,0.416666667
1.3178641,103.8974963,0.258262351,0.166666667,0.5,0.5,0.5
1.375629,103.8959572,0.110732538,0.181818182,0.5,0.5,0.583333333
1.3525021,103.7258622,0.100511073,0.045454545,0.5,0.5,0.583333333
1.3716851,103.9556869,0.100851789,0.136363636,0.5,0.5,0.375
1.320992,103.7483088,0.032708688,0.090909091,0.5,0.5,0.416666667
1.3832917,103.7684507,0.121294719,0.136363636,0.5,0.5,0.416666667
1.3501192,103.8748131,0.116524702,0.696969697,0.5,0.5,0.708333333
1.3591401,103.9473468,0.140715503,0.060606061,0.5,0.5,0.583333333
1.4284977,103.7738601,0.058262351,0.045454545,0.5,0.5,0.333333333
1.423959,103.84564,0.066439523,0.045454545,0.5,0.5,0.333333333
1.3905946,103.8798287,0.043611584,0.348484848,0.5,0.5,0.541666667
1.3905228,103.8803694,0.042248722,0.348484848,0.5,0.5,0.583333333
1.3898643,103.8797571,0.042589438,0.378787879,0.5,0.5,0.541666667
1.3650281,103.8551856,0.180238501,0.454545455,0.5,0.5,0.833333333
1.3275847,103.9304414,0.263373083,0.348484848,0.5,0.5,0.791666667
1.3628802,103.7463401,0.043270869,0.121212121,0.5,0.5,0.666666667
1.4519805,103.8194751,0.066780239,0.045454545,0.5,0.5,0.25
1.3830773,103.7414722,0.061669506,0.060606061,0.5,0.5,0.5
1.3103017,103.770836,0.16967632,0.287878788,0.5,0.5,0.458333333
1.3180827,103.896954,0.260306644,0.166666667,0.5,0.5,0.5
1.3840087,103.7680659,0.12197615,0.136363636,0.5,0.5,0.416666667
1.3765322,103.8949831,0.115843271,0.181818182,0.5,0.5,0.666666667
1.3513474,103.7271553,0.119591141,0.045454545,0.5,0.5,0.666666667
1.3719791,103.9555056,0.100851789,0.121212121,0.5,0.5,0.375
1.349917,103.8750489,0.121294719,0.712121212,0.5,0.5,0.708333333
1.3587932,103.9471881,0.142078365,0.060606061,0.5,0.5,0.583333333
1.428863,103.7741317,0.058262351,0.045454545,0.5,0.5,0.333333333
1.391712,103.8807062,0.040204429,0.318181818,0.5,0.5,0.541666667
1.365035,103.8540079,0.193867121,0.439393939,0.5,0.5,0.833333333
1.3283185,103.9300788,0.238841567,0.333333333,0.5,0.5,0.791666667
1.452418,103.81922,0.066780239,0.045454545,0.5,0.5,0.208333333
1.3824069,103.7413617,0.065076661,0.060606061,0.5,0.5,0.5
1.3101301,103.7702015,0.201362862,0.272727273,0.5,0.5,0.458333333
1.3842971,103.7688807,0.114821124,0.136363636,0.5,0.5,0.416666667
1.376106,103.8954,0.115843271,0.181818182,0.5,0.5,0.666666667
1.3512046,103.7265218,0.125042589,0.045454545,0.5,0.5,0.666666667
1.3718396,103.9543271,0.097785349,0.121212121,0.5,0.5,0.375
1.3497503,103.8753887,0.121294719,0.727272727,0.5,0.5,0.708333333
1.3583149,103.9475961,0.156388416,0.090909091,0.5,0.5,0.583333333
1.4290054,103.774856,0.058262351,0.045454545,0.5,0.5,0.375
1.3911081,103.8803693,0.043270869,0.348484848,0.5,0.5,0.541666667
1.3911081,103.8803693,0.043270869,0.348484848,0.5,0.5,0.541666667
1.3911081,103.8803693,0.043270869,0.348484848,0.5,0.5,0.541666667
1.3654002,103.8541891,0.193867121,0.424242424,0.5,0.5,0.833333333
1.326903,103.9281301,0.226575809,0.272727273,0.5,0.5,0.75
1.3620741,103.7463401,0.043270869,0.121212121,0.5,0.5,0.666666667
1.4522782,103.8188412,0.066780239,0.045454545,0.5,0.5,0.208333333
1.3820393,103.7415428,0.065076661,0.060606061,0.5,0.5,0.5
1.3101867,103.7695842,0.208858603,0.272727273,0.5,0.5,0.458333333
1.3843667,103.7695145,0.083134583,0.136363636,0.5,0.5,0.375
1.3762221,103.8947792,0.1120954,0.181818182,0.5,0.5,0.625
1.3509993,103.7271779,0.117546848,0.045454545,0.5,0.5,0.666666667
1.3714713,103.9546897,0.100851789,0.121212121,0.5,0.5,0.375
1.3490651,103.8756855,0.112776831,0.727272727,0.5,0.5,0.708333333
1.3582652,103.9467122,0.177853492,0.060606061,0.5,0.5,0.625
1.4285115,103.774607,0.058262351,0.045454545,0.5,0.5,0.333333333
1.4237554,103.8473218,0.055536627,0.03030303,0.5,0.5,0.333333333
1.3214934,103.9407278,0.109369676,0.378787879,0.5,0.5,0.541666667
1.2887879,103.8264542,0.231005111,0.121212121,0.5,0.5,0.291666667
1.3158636,103.8496597,0.264054514,0.257575758,0.5,0.5,0.416666667
1.3104674,103.8862614,0.182964225,0.196969697,0.5,0.5,0.333333333
1.3279408,103.9257735,0.221124361,0.272727273,0.5,0.5,0.75
1.3272883,103.8864427,0.218739353,0.212121212,0.5,0.5,0.583333333
1.3079149,103.7929645,0.190800681,0.272727273,0.5,0.5,0.583333333
1.327335,103.8570559,0.143441227,0.151515152,0.5,0.5,0.666666667
1.2845253,103.8317415,0.221465077,0.212121212,0.5,0.5,0.291666667
1.3170682,103.8761293,0.227938671,0.181818182,0.5,0.5,0.5
1.2982356,103.8022164,0.093696763,0.106060606,0.5,0.5,0.333333333
1.2985373,103.7986012,0.103236797,0.121212121,0.5,0.5,0.333333333
1.2709676,103.8227058,0.127427598,0.060606061,0.5,0.5,0.25
1.3165711,103.8759714,0.231686542,0.166666667,0.5,0.5,0.5
1.3649676,103.8530114,0.198296422,0.409090909,0.5,0.5,0.833333333
1.3277041,103.9287646,0.232367973,0.272727273,0.5,0.5,0.75
1.3625169,103.745797,0.043270869,0.121212121,0.5,0.5,0.666666667
1.4526825,103.8187506,0.067120954,0.045454545,0.5,0.5,0.166666667
1.3813805,103.7413617,0.068824532,0.060606061,0.5,0.5,0.5
1.3102451,103.7688807,0.215332198,0.287878788,0.5,0.5,0.458333333
1.3845856,103.7696955,0.077001704,0.136363636,0.5,0.5,0.375
1.3758553,103.8948698,0.117206133,0.181818182,0.5,0.5,0.666666667
1.3506148,103.7271552,0.117546848,0.045454545,0.5,0.5,0.666666667
1.3716194,103.9544177,0.100851789,0.121212121,0.5,0.5,0.375
1.3491293,103.8751622,0.121635434,0.727272727,0.5,0.5,0.708333333
1.3578944,103.9475281,0.185008518,0.090909091,0.5,0.5,0.625
1.4281446,103.774607,0.058262351,0.045454545,0.5,0.5,0.333333333
1.3653349,103.8528303,0.205792164,0.439393939,0.5,0.5,0.833333333
1.3282884,103.9289458,0.237478705,0.287878788,0.5,0.5,0.75
1.3624494,103.7448013,0.043611584,0.106060606,0.5,0.5,0.708333333
1.4529409,103.8185242,0.066098807,0.045454545,0.5,0.5,0.166666667
1.3817508,103.7407281,0.065076661,0.060606061,0.5,0.5,0.5
1.3091484,103.7686997,0.222146508,0.257575758,0.5,0.5,0.416666667
1.3844503,103.7699971,0.077001704,0.136363636,0.5,0.5,0.375
1.3754906,103.894598,0.11890971,0.181818182,0.5,0.5,0.666666667
1.3502664,103.727223,0.118228279,0.045454545,0.5,0.5,0.666666667
1.3711051,103.9546897,0.101192504,0.121212121,0.5,0.5,0.375
1.3487274,103.8750262,0.120954003,0.727272727,0.5,0.5,0.708333333
1.3575283,103.9475281,0.188074957,0.090909091,0.5,0.5,0.625
1.427791,103.774609,0.058262351,0.03030303,0.5,0.5,0.333333333
1.3679063,103.851562,0.241567291,0.303030303,0.5,0.5,0.833333333
1.3287637,103.9289911,0.237819421,0.272727273,0.5,0.5,0.791666667
1.3621505,103.745797,0.043270869,0.121212121,0.5,0.5,0.666666667
1.4533089,103.8183883,0.069505963,0.045454545,0.5,0.5,0.125
1.3823357,103.7409997,0.065076661,0.060606061,0.5,0.5,0.5
1.309169,103.769183,0.219080068,0.257575758,0.5,0.5,0.416666667
1.3850993,103.769605,0.077001704,0.121212121,0.5,0.5,0.375
1.3747573,103.8941029,0.136626917,0.181818182,0.5,0.5,0.666666667
1.3506927,103.7263407,0.132197615,0.045454545,0.5,0.5,0.666666667
1.3704477,103.9544177,0.101192504,0.136363636,0.5,0.5,0.416666667
1.3488685,103.8759323,0.111754685,0.727272727,0.5,0.5,0.708333333
1.3573119,103.9469842,0.188074957,0.090909091,0.5,0.5,0.625
1.3687122,103.851562,0.238160136,0.363636364,0.5,0.5,0.791666667
1.3280035,103.9275863,0.227597956,0.272727273,0.5,0.5,0.75
1.3620836,103.7447108,0.043611584,0.106060606,0.5,0.5,0.708333333
1.4536959,103.8181393,0.070187394,0.045454545,0.5,0.5,0.125
1.3820462,103.7403661,0.062010221,0.060606061,0.5,0.5,0.5
1.309401,103.769815,0.214650767,0.257575758,0.5,0.5,0.416666667
1.3855419,103.7691523,0.061669506,0.121212121,0.5,0.5,0.375
1.3744498,103.8940769,0.136967632,0.181818182,0.5,0.5,0.625
1.3509172,103.7255262,0.131856899,0.045454545,0.5,0.5,0.583333333
1.3699334,103.9546897,0.103918228,0.136363636,0.5,0.5,0.458333333
1.3485046,103.8755699,0.109710392,0.727272727,0.5,0.5,0.708333333
1.3571596,103.9479813,0.16286201,0.106060606,0.5,0.5,0.625
1.42269,103.8481197,0.050425894,0.03030303,0.5,0.5,0.333333333
1.3686437,103.8507467,0.241908007,0.333333333,0.5,0.5,0.75
1.3284794,103.9275409,0.224872232,0.257575758,0.5,0.5,0.791666667
1.3618036,103.7455933,0.046678024,0.106060606,0.5,0.5,0.708333333
1.4537841,103.8187053,0.066439523,0.045454545,0.5,0.5,0.125
1.3814602,103.7402756,0.062010221,0.060606061,0.5,0.5,0.5
1.309495,103.770616,0.215332198,0.257575758,0.5,0.5,0.458333333
1.3858167,103.769175,0.061669506,0.106060606,0.5,0.5,0.416666667
1.373811,103.8936918,0.122998296,0.242424242,0.5,0.5,0.625
1.3510492,103.72487,0.130494037,0.045454545,0.5,0.5,0.583333333
1.3700628,103.9544857,0.103918228,0.136363636,0.5,0.5,0.458333333
1.34812,103.8755925,0.108006814,0.696969697,0.5,0.5,0.708333333
1.3574329,103.9481853,0.157069847,0.106060606,0.5,0.5,0.625
1.4273174,103.774856,0.055195911,0.03030303,0.5,0.5,0.333333333
1.422952,103.8490538,0.040204429,0.03030303,0.5,0.5,0.333333333
1.4232201,103.8485298,0.050425894,0.03030303,0.5,0.5,0.333333333
1.422952,103.8490538,0.040204429,0.03030303,0.5,0.5,0.333333333
1.4227667,103.8490934,0.040204429,0.03030303,0.5,0.5,0.333333333
1.3690092,103.8515813,0.235093697,0.363636364,0.5,0.5,0.791666667
1.3293501,103.9288099,0.236456559,0.242424242,0.5,0.5,0.791666667
1.361806,103.745186,0.046678024,0.106060606,0.5,0.5,0.708333333
1.454372,103.8186148,0.062010221,0.045454545,0.5,0.5,0.125
1.3811902,103.7394383,0.059284497,0.045454545,0.5,0.5,0.5
1.3096465,103.7712346,0.19011925,0.257575758,0.5,0.5,0.416666667
1.3859247,103.7694918,0.058603066,0.106060606,0.5,0.5,0.375
1.3736873,103.8929442,0.122998296,0.242424242,0.5,0.5,0.666666667
1.3511433,103.7244401,0.111754685,0.045454545,0.5,0.5,0.583333333
1.3695715,103.9547468,0.112436116,0.136363636,0.5,0.5,0.458333333
1.3479338,103.8765669,0.108688245,0.666666667,0.5,0.5,0.708333333
1.3590626,103.948072,0.149914821,0.075757576,0.5,0.5,0.583333333
1.4271033,103.7738601,0.031005111,0.03030303,0.5,0.5,0.333333333
1.4222482,103.8484553,0.050425894,0.03030303,0.5,0.5,0.333333333
1.3695084,103.8531926,0.245315162,0.439393939,0.5,0.5,0.75
1.329789,103.9288099,0.226916525,0.242424242,0.5,0.5,0.791666667
1.3620852,103.7444392,0.043611584,0.106060606,0.5,0.5,0.708333333
1.3805868,103.7391894,0.059284497,0.045454545,0.5,0.5,0.5
1.3115888,103.7641731,0.212947189,0.257575758,0.5,0.5,0.416666667
1.3863462,103.7695145,0.055195911,0.106060606,0.5,0.5,0.375
1.3736967,103.8929855,0.122998296,0.242424242,0.5,0.5,0.625
1.3516514,103.7247117,0.111754685,0.045454545,0.5,0.5,0.583333333
1.3700007,103.9556869,0.101192504,0.151515152,0.5,0.5,0.375
1.3477732,103.876288,0.110391823,0.666666667,0.5,0.5,0.708333333
1.3595756,103.9479813,0.143441227,0.060606061,0.5,0.5,0.583333333
1.4273268,103.7733169,0.031005111,0.045454545,0.5,0.5,0.333333333
1.4233711,103.8461347,0.065076661,0.03030303,0.5,0.5,0.333333333
1.4233711,103.8461347,0.065076661,0.03030303,0.5,0.5,0.333333333
1.4231527,103.8463228,0.064735945,0.03030303,0.5,0.5,0.333333333
1.4231794,103.8472552,0.055536627,0.03030303,0.5,0.5,0.333333333
1.3693544,103.8544609,0.238841567,0.53030303,0.5,0.5,0.75
1.3290657,103.9273597,0.230664395,0.242424242,0.5,0.5,0.791666667
1.3864917,103.7696955,0.055195911,0.106060606,0.5,0.5,0.375
1.3808769,103.7397325,0.059284497,0.045454545,0.5,0.5,0.5
1.3120117,103.7637884,0.208517888,0.257575758,0.5,0.5,0.416666667
1.374528,103.893045,0.140034072,0.242424242,0.5,0.5,0.625
1.3514301,103.7255263,0.124361158,0.045454545,0.5,0.5,0.583333333
1.3703105,103.9559362,0.100851789,0.151515152,0.5,0.5,0.375
1.3478539,103.8751112,0.112436116,0.696969697,0.5,0.5,0.708333333
1.3595724,103.9485252,0.149574106,0.106060606,0.5,0.5,0.583333333
1.4273312,103.7725926,0.030664395,0.045454545,0.5,0.5,0.333333333
1.421941,103.8484389,0.050425894,0.03030303,0.5,0.5,0.333333333
1.3689887,103.8543703,0.232027257,0.5,0.5,0.5,0.75
1.3295047,103.9273597,0.221805792,0.242424242,0.5,0.5,0.791666667
1.3867301,103.7696729,0.055195911,0.106060606,0.5,0.5,0.416666667
1.3812419,103.740004,0.061669506,0.045454545,0.5,0.5,0.5
1.3125457,103.7631773,0.201362862,0.227272727,0.5,0.5,0.416666667
1.3751099,103.8928939,0.13560477,0.242424242,0.5,0.5,0.666666667
1.3516459,103.7253452,0.124020443,0.045454545,0.5,0.5,0.583333333
1.369451,103.956487,0.120954003,0.151515152,0.5,0.5,0.375
1.3590572,103.9489785,0.15229983,0.121212121,0.5,0.5,0.583333333
1.4269643,103.7725926,0.030664395,0.045454545,0.5,0.5,0.333333333
1.4225452,103.8473951,0.052810903,0.03030303,0.5,0.5,0.333333333
1.4226128,103.8473929,0.052810903,0.03030303,0.5,0.5,0.333333333
1.3691411,103.8533738,0.231686542,0.409090909,0.5,0.5,0.75
1.3869485,103.7699445,0.048722317,0.090909091,0.5,0.5,0.375
1.3827992,103.7401172,0.058603066,0.045454545,0.5,0.5,0.5
1.3129137,103.7628152,0.17649063,0.227272727,0.5,0.5,0.416666667
1.3754485,103.893814,0.142078365,0.181818182,0.5,0.5,0.666666667
1.3519334,103.7246207,0.110732538,0.045454545,0.5,0.5,0.583333333
1.3700862,103.9567068,0.115502555,0.151515152,0.5,0.5,0.375
1.3592589,103.9495751,0.127427598,0.121212121,0.5,0.5,0.583333333
1.4265974,103.7725926,0.030664395,0.045454545,0.5,0.5,0.333333333
1.4220918,103.8495691,0.037819421,0.03030303,0.5,0.5,0.333333333
1.422264,103.8491397,0.050425894,0.03030303,0.5,0.5,0.333333333
1.3215614,103.9416343,0.10528109,0.363636364,0.5,0.5,0.5
1.321074,103.8658199,0.17274276,0.181818182,0.5,0.5,0.458333333
1.3154993,103.8493879,0.245996593,0.257575758,0.5,0.5,0.416666667
1.3283802,103.9255,0.220783646,0.257575758,0.5,0.5,0.75
1.326507,103.885514,0.189097104,0.181818182,0.5,0.5,0.583333333
1.3071086,103.7932361,0.222146508,0.272727273,0.5,0.5,0.583333333
1.3271716,103.8571913,0.136967632,0.151515152,0.5,0.5,0.666666667
1.3081302,103.8847179,0.172061329,0.196969697,0.5,0.5,0.291666667
1.2870413,103.8108943,0.253833049,0.090909091,0.5,0.5,0.291666667
1.3356688,103.8544609,0.21669506,0.166666667,0.5,0.5,0.791666667
1.3054477,103.9130396,0.086882453,0.181818182,0.5,0.5,0.5
1.2847416,103.8310535,0.211925043,0.212121212,0.5,0.5,0.291666667
1.3172458,103.8765828,0.228620102,0.181818182,0.5,0.5,0.541666667
1.298081,103.802513,0.081771721,0.106060606,0.5,0.5,0.333333333
1.2987386,103.7985786,0.104258944,0.121212121,0.5,0.5,0.333333333
1.3211588,103.7414522,0.026575809,0.060606061,0.5,0.5,0.166666667
1.270435,103.8232283,0.122657581,0.060606061,0.5,0.5,0.25
1.3168065,103.8765692,0.23032368,0.196969697,0.5,0.5,0.541666667
1.3689993,103.8525585,0.228279387,0.348484848,0.5,0.5,0.75
1.3867807,103.7704198,0.055195911,0.106060606,0.5,0.5,0.375
1.383822,103.741111,0.06439523,0.060606061,0.5,0.5,0.5
1.3133528,103.7628152,0.178194208,0.227272727,0.5,0.5,0.416666667
1.3754441,103.8931708,0.134923339,0.181818182,0.5,0.5,0.666666667
1.3519304,103.725707,0.124020443,0.045454545,0.5,0.5,0.583333333
1.3586475,103.9497416,0.151277683,0.151515152,0.5,0.5,0.583333333
1.3939062,103.8784692,0.037819421,0.318181818,0.5,0.5,0.5
1.4211079,103.8486545,0.050425894,0.03030303,0.5,0.5,0.333333333
1.3939628,103.8787318,0.041567291,0.318181818,0.5,0.5,0.5
1.4211628,103.8485871,0.050425894,0.03030303,0.5,0.5,0.333333333
1.3947277,103.8784087,0.037819421,0.318181818,0.5,0.5,0.5
1.3948433,103.8780388,0.035093697,0.318181818,0.5,0.5,0.5
1.3682646,103.8529208,0.234752981,0.378787879,0.5,0.5,0.833333333
1.3861931,103.7706008,0.056218058,0.106060606,0.5,0.5,0.375
1.3839461,103.7414522,0.06439523,0.060606061,0.5,0.5,0.5
1.313793,103.7626341,0.178194208,0.227272727,0.5,0.5,0.416666667
1.375648,103.893079,0.134923339,0.181818182,0.5,0.5,0.666666667
1.3523811,103.7246177,0.10153322,0.045454545,0.5,0.5,0.583333333
1.3594853,103.9506819,0.099148211,0.166666667,0.5,0.5,0.583333333
1.4201968,103.8475762,0.053151618,0.03030303,0.5,0.5,0.333333333
1.4201968,103.8475762,0.053151618,0.03030303,0.5,0.5,0.333333333
1.4201968,103.8475762,0.053151618,0.03030303,0.5,0.5,0.333333333
1.4197757,103.847019,0.062350937,0.045454545,0.5,0.5,0.333333333
1.3683341,103.853555,0.231345826,0.46969697,0.5,0.5,0.833333333
1.3862814,103.7711667,0.035093697,0.106060606,0.5,0.5,0.375
1.3846223,103.7417917,0.065076661,0.060606061,0.5,0.5,0.5
1.3140671,103.762702,0.179216354,0.227272727,0.5,0.5,0.416666667
1.3765986,103.8930575,0.131856899,0.212121212,0.5,0.5,0.666666667
1.3525323,103.7238032,0.104940375,0.03030303,0.5,0.5,0.583333333
1.3588201,103.9504721,0.127427598,0.151515152,0.5,0.5,0.583333333
1.394748,103.877108,0.034412266,0.378787879,0.5,0.5,0.5
1.4195399,103.8470327,0.062350937,0.045454545,0.5,0.5,0.333333333
1.3939569,103.877224,0.036115843,0.409090909,0.5,0.5,0.5
1.4196527,103.8475568,0.056899489,0.03030303,0.5,0.5,0.333333333
1.4196527,103.8475568,0.056899489,0.03030303,0.5,0.5,0.333333333
1.4196527,103.8475568,0.056899489,0.03030303,0.5,0.5,0.333333333
1.3680358,103.8544609,0.226916525,0.46969697,0.5,0.5,0.791666667
1.3857682,103.7711667,0.072572402,0.121212121,0.5,0.5,0.375
1.3850437,103.7418143,0.065076661,0.060606061,0.5,0.5,0.5
1.3140171,103.7618194,0.17649063,0.212121212,0.5,0.5,0.416666667
1.376247,103.8936691,0.132879046,0.181818182,0.5,0.5,0.666666667
1.3527573,103.7228982,0.10153322,0.03030303,0.5,0.5,0.583333333
1.3590631,103.9510862,0.099148211,0.166666667,0.5,0.5,0.583333333
1.4210047,103.8473951,0.055195911,0.03030303,0.5,0.5,0.333333333
1.3949334,103.8774685,0.034412266,0.318181818,0.5,0.5,0.5
1.3941865,103.8775927,0.036115843,0.378787879,0.5,0.5,0.5
1.3679694,103.8532832,0.234752981,0.46969697,0.5,0.5,0.833333333
1.38546,103.7706008,0.074957411,0.136363636,0.5,0.5,0.375
1.3845337,103.7412712,0.06439523,0.045454545,0.5,0.5,0.5
1.3146042,103.7615478,0.16967632,0.196969697,0.5,0.5,0.416666667
1.3765194,103.8940543,0.126064736,0.212121212,0.5,0.5,0.625
1.3523926,103.7226267,0.104258944,0.03030303,0.5,0.5,0.625
1.3592614,103.9516074,0.09846678,0.166666667,0.5,0.5,0.583333333
1.3943545,103.8761948,0.035093697,0.409090909,0.5,0.5,0.5
1.3947239,103.8765665,0.033390119,0.378787879,0.5,0.5,0.5
1.3677443,103.8541891,0.228620102,0.46969697,0.5,0.5,0.833333333
1.3859742,103.7704198,0.056218058,0.106060606,0.5,0.5,0.375
1.3851398,103.7410676,0.064054514,0.045454545,0.5,0.5,0.5
1.3145991,103.7624531,0.179216354,0.212121212,0.5,0.5,0.416666667
1.3775852,103.8934653,0.123679727,0.212121212,0.5,0.5,0.625
1.352167,103.7236222,0.107666099,0.045454545,0.5,0.5,0.583333333
1.3597857,103.9510842,0.099148211,0.166666667,0.5,0.5,0.541666667
1.4214438,103.8475762,0.055195911,0.03030303,0.5,0.5,0.333333333
1.3595567,103.7405445,0.010902896,0.03030303,0.5,0.5,0.666666667
1.3934424,103.8761325,0.036115843,0.439393939,0.5,0.5,0.5
1.3587801,103.7404844,0.014310051,0.03030303,0.5,0.5,0.583333333
1.393283,103.876665,0.036115843,0.409090909,0.5,0.5,0.5
1.3583015,103.7397864,0.013969336,0.015151515,0.5,0.5,0.583333333
1.393486,103.876906,0.035775128,0.409090909,0.5,0.5,0.5
1.3673797,103.8539173,0.226916525,0.484848485,0.5,0.5,0.833333333
1.3846239,103.7404363,0.064054514,0.045454545,0.5,0.5,0.5
1.3822549,103.7702161,0.111413969,0.136363636,0.5,0.5,0.416666667
1.3772353,103.8936173,0.127768313,0.212121212,0.5,0.5,0.625
1.3520927,103.7229014,0.107666099,0.03030303,0.5,0.5,0.625
1.3596274,103.9516074,0.087563884,0.166666667,0.5,0.5,0.541666667
1.4265852,103.7745844,0.031005111,0.03030303,0.5,0.5,0.333333333
1.4214339,103.8461948,0.065758092,0.03030303,0.5,0.5,0.333333333
1.3587064,103.7395062,0.013969336,0.015151515,0.5,0.5,0.583333333
1.3931682,103.8765685,0.036115843,0.409090909,0.5,0.5,0.5
1.3928182,103.8765665,0.036115843,0.439393939,0.5,0.5,0.5
1.392317,103.876947,0.036456559,0.409090909,0.5,0.5,0.5
1.39208,103.876613,0.0439523,0.439393939,0.5,0.5,0.5
1.3672748,103.8530567,0.231005111,0.424242424,0.5,0.5,0.833333333
1.3841613,103.7405957,0.06439523,0.045454545,0.5,0.5,0.5
1.382314,103.7695145,0.114480409,0.136363636,0.5,0.5,0.416666667
1.377192,103.893309,0.128109029,0.242424242,0.5,0.5,0.625
1.3518704,103.7238065,0.107666099,0.045454545,0.5,0.5,0.583333333
1.3599935,103.9516074,0.087223169,0.166666667,0.5,0.5,0.541666667
1.4269516,103.7746749,0.055195911,0.03030303,0.5,0.5,0.333333333
1.4216773,103.8469065,0.055536627,0.03030303,0.5,0.5,0.333333333
1.3581718,103.7392603,0.004770017,0.015151515,0.5,0.5,0.583333333
1.3670139,103.8538267,0.226916525,0.454545455,0.5,0.5,0.833333333
1.384161,103.739702,0.06439523,0.045454545,0.5,0.5,0.5
1.3828973,103.7700576,0.109369676,0.136363636,0.5,0.5,0.416666667
1.378031,103.89314,0.127086882,0.212121212,0.5,0.5,0.666666667
1.3513848,103.7236936,0.107666099,0.045454545,0.5,0.5,0.625
1.3604189,103.9515101,0.084156729,0.151515152,0.5,0.5,0.541666667
1.4217454,103.8462174,0.062010221,0.03030303,0.5,0.5,0.333333333
1.357445,103.7407248,0.023850085,0.015151515,0.5,0.5,0.583333333
1.392754,103.877419,0.03713799,0.409090909,0.5,0.5,0.5
1.3579062,103.7401883,0.017035775,0.015151515,0.5,0.5,0.583333333
1.39278,103.877718,0.037478705,0.409090909,0.5,0.5,0.5
1.3577587,103.7394078,0.007836457,0.015151515,0.5,0.5,0.583333333
1.3663578,103.8532832,0.222487223,0.424242424,0.5,0.5,0.833333333
1.383794,103.739853,0.063373083,0.045454545,0.5,0.5,0.5
1.3830599,103.7704424,0.083134583,0.136363636,0.5,0.5,0.375
1.3786803,103.8934239,0.113117547,0.212121212,0.5,0.5,0.666666667
1.3516515,103.7231729,0.107666099,0.045454545,0.5,0.5,0.625
